dt_referencia;dt_geracao;ANO;cod_ibge;nome_municipio;uf;Quantidade de atendimentos_ano;familias_com_ater_recebida_no_ano;familias_com_ater_iniciada_no_ano;media_atendimentos_por_familia;ano;arquivo_origem
2025-11-30;2025-12-12;2019;2309805;PACOTI-CE;CE;270.0;56;0;4.821428571428571;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2309904;PACUJA-CE;CE;152.0;42;2;3.619047619047619;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2310001;PALHANO-CE;CE;216.0;66;0;3.272727272727273;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2310308;PARAMBU-CE;CE;575.0;197;25;2.918781725888325;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2310407;PARAMOTI-CE;CE;111.0;54;0;2.055555555555555;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2310506;PEDRA BRANCA-CE;CE;103.0;59;0;1.745762711864407;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2310605;PENAFORTE-CE;CE;158.0;62;0;2.548387096774194;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2310803;PEREIRO-CE;CE;158.0;62;0;2.548387096774194;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2310902;PIQUET CARNEIRO-CE;CE;209.0;82;1;2.548780487804878;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2310951;PIRES FERREIRA-CE;CE;297.0;62;0;4.790322580645161;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311009;PORANGA-CE;CE;293.0;119;0;2.46218487394958;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311108;PORTEIRAS-CE;CE;154.0;62;0;2.483870967741935;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311207;POTENGI-CE;CE;78.0;54;0;1.444444444444444;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311231;POTIRETAMA-CE;CE;170.0;62;0;2.741935483870968;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311264;QUITERIANOPOLIS-CE;CE;192.0;55;0;3.490909090909091;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311306;QUIXADA-CE;CE;1000.0;278;195;3.597122302158273;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311355;QUIXELO-CE;CE;632.0;178;0;3.550561797752809;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311405;QUIXERAMOBIM-CE;CE;696.0;202;142;3.445544554455445;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311504;QUIXERE-CE;CE;276.0;65;0;4.246153846153846;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311702;RERIUTABA-CE;CE;340.0;61;26;5.573770491803279;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311801;RUSSAS-CE;CE;178.0;62;0;2.870967741935484;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311900;SABOEIRO-CE;CE;282.0;62;0;4.548387096774194;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2311959;SALITRE-CE;CE;151.0;46;46;3.282608695652174;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2312106;SANTANA DO CARIRI-CE;CE;167.0;58;0;2.879310344827586;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2312205;SANTA QUITERIA-CE;CE;1859.0;394;5;4.718274111675127;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2312502;SÃO JOÃO DO JAGUARIBE-CE;CE;118.0;40;0;2.95;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2312700;SENADOR POMPEU-CE;CE;717.0;174;143;4.120689655172414;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2312908;SOBRAL-CE;CE;168.0;62;4;2.709677419354839;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2313005;SOLONOPOLE-CE;CE;295.0;78;78;3.782051282051282;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2313104;TABULEIRO DO NORTE-CE;CE;208.0;65;0;3.2;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2313203;TAMBORIL-CE;CE;2071.0;450;449;4.602222222222222;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2313252;TARRAFAS-CE;CE;90.0;30;30;3.0;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2313302;TAUA-CE;CE;343.0;107;45;3.205607476635514;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2313351;TEJUÇUOCA-CE;CE;256.0;62;0;4.129032258064516;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2313708;UMARI-CE;CE;163.0;62;0;2.629032258064516;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2313807;URUBURETAMA-CE;CE;155.0;40;0;3.875;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2313955;VARJOTA-CE;CE;205.0;50;50;4.1;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2314003;VARZEA ALEGRE-CE;CE;218.0;61;0;3.573770491803279;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2400406;AGUA NOVA-RN;RN;75.0;33;0;2.272727272727273;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2400505;ALEXANDRIA-RN;RN;67.0;35;0;1.914285714285714;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2400604;ALMINO AFONSO-RN;RN;318.0;55;17;5.781818181818182;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2400901;ANTONIO MARTINS-RN;RN;452.0;81;16;5.580246913580247;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2401008;APODI-RN;RN;864.0;308;195;2.805194805194805;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2401305;AUGUSTO SEVERO-RN;RN;773.0;275;0;2.810909090909091;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2401453;BARAUNA-RN;RN;201.0;65;65;3.092307692307692;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2401503;BARCELONA-RN;RN;145.0;35;0;4.142857142857143;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2401602;BENTO FERNANDES-RN;RN;46.0;35;0;1.314285714285714;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2401701;BOM JESUS-RN;RN;47.0;34;0;1.382352941176471;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2401909;CAIÇARA DO RIO DO VENTO-RN;RN;43.0;35;0;1.228571428571429;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2402105;CAMPO REDONDO-RN;RN;153.0;35;0;4.371428571428571;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2402303;CARAUBAS-RN;RN;1208.0;408;295;2.96078431372549;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2402709;CERRO CORA-RN;RN;53.0;36;0;1.472222222222222;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2402808;CORONEL EZEQUIEL-RN;RN;96.0;35;0;2.742857142857143;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2402907;CORONEL JOÃO PESSOA-RN;RN;158.0;35;0;4.514285714285714;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2403202;DOUTOR SEVERIANO-RN;RN;70.0;35;0;2.0;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2403301;ENCANTO-RN;RN;79.0;36;0;2.194444444444445;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2403707;FELIPE GUERRA-RN;RN;459.0;176;118;2.607954545454545;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2403756;FERNANDO PEDROZA-RN;RN;91.0;33;0;2.757575757575758;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2403905;FRANCISCO DANTAS-RN;RN;84.0;35;0;2.4;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2404002;FRUTUOSO GOMES-RN;RN;415.0;69;8;6.014492753623188;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2404309;GOVERNADOR DIX-SEPT ROSA-RN;RN;193.0;128;30;1.5078125;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2404606;IELMO MARINHO-RN;RN;47.0;34;0;1.382352941176471;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2404903;ITAU-RN;RN;86.0;61;0;1.409836065573771;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2405009;JAÇANÃ-RN;RN;98.0;36;0;2.722222222222222;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2405207;JANDUIS-RN;RN;166.0;107;0;1.551401869158878;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2405306;JANUARIO CICCO-RN;RN;40.0;33;0;1.212121212121212;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2405405;JAPI-RN;RN;71.0;34;0;2.088235294117647;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2405504;JARDIM DE ANGICOS-RN;RN;78.0;34;0;2.294117647058823;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2405900;JOÃO DIAS-RN;RN;621.0;122;8;5.090163934426229;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2406007;JOSE DA PENHA-RN;RN;95.0;35;0;2.714285714285714;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2406205;LAGOA DANTA-RN;RN;78.0;30;0;2.6;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2406304;LAGOA DE PEDRAS-RN;RN;47.0;30;0;1.566666666666667;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2406403;LAGOA DE VELHOS-RN;RN;128.0;35;0;3.657142857142857;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2406601;LAGOA SALGADA-RN;RN;70.0;35;0;2.0;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2406700;LAJES-RN;RN;126.0;33;0;3.818181818181818;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2406809;LAJES PINTADAS-RN;RN;151.0;34;0;4.441176470588236;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2406908;LUCRECIA-RN;RN;385.0;76;13;5.065789473684211;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2407005;LUIS GOMES-RN;RN;29.0;17;0;1.705882352941176;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2407252;MAJOR SALES-RN;RN;63.0;30;0;2.1;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2407302;MARCELINO VIEIRA-RN;RN;49.0;35;0;1.4;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2407401;MARTINS-RN;RN;227.0;60;10;3.783333333333333;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2407609;MESSIAS TARGINO-RN;RN;103.0;51;0;2.019607843137255;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2407807;MONTE ALEGRE-RN;RN;80.0;35;0;2.285714285714286;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2407906;MONTE DAS GAMELEIRAS-RN;RN;89.0;35;0;2.542857142857143;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2408003;MOSSORO-RN;RN;189.0;55;55;3.436363636363637;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2408409;OLHO-DAGUA DO BORGES-RN;RN;124.0;72;50;1.722222222222222;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2408607;PARANA-RN;RN;67.0;34;0;1.970588235294118;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2408706;PARAU-RN;RN;202.0;54;19;3.740740740740741;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2409100;PASSA E FICA-RN;RN;133.0;35;0;3.8;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2409308;PATU-RN;RN;91.0;40;0;2.275;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2409332;SANTA MARIA-RN;RN;143.0;35;0;4.085714285714285;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2409407;PAU DOS FERROS-RN;RN;23.0;16;0;1.4375;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2409605;PEDRA PRETA-RN;RN;100.0;34;0;2.941176470588236;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2410009;PILÕES-RN;RN;192.0;35;0;5.485714285714286;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2410207;PORTALEGRE-RN;RN;612.0;117;57;5.230769230769231;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2410306;PRESIDENTE JUSCELINO-RN;RN;24.0;18;0;1.333333333333333;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2410504;RAFAEL FERNANDES-RN;RN;52.0;32;0;1.625;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2410603;RAFAEL GODEIRO-RN;RN;193.0;59;9;3.271186440677966;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2410702;RIACHO DA CRUZ-RN;RN;92.0;19;7;4.842105263157895;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2410801;RIACHO DE SANTANA-RN;RN;65.0;34;0;1.911764705882353;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2410900;RIACHUELO-RN;RN;31.0;29;0;1.068965517241379;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2411007;RODOLFO FERNANDES-RN;RN;65.0;53;0;1.226415094339623;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2411106;RUY BARBOSA-RN;RN;136.0;35;0;3.885714285714286;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2411205;SANTA CRUZ-RN;RN;167.0;35;0;4.771428571428571;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2411700;SÃO BENTO DO TRAIRI-RN;RN;147.0;35;0;4.2;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2411908;SÃO FRANCISCO DO OESTE-RN;RN;59.0;33;0;1.787878787878788;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2412302;SÃO JOSE DO CAMPESTRE-RN;RN;46.0;35;0;1.314285714285714;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2412500;SÃO MIGUEL-RN;RN;157.0;34;0;4.617647058823529;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2412609;SÃO PAULO DO POTENGI-RN;RN;55.0;35;0;1.571428571428571;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2412708;SÃO PEDRO-RN;RN;42.0;34;0;1.235294117647059;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2412906;SÃO TOME-RN;RN;48.0;27;0;1.777777777777778;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2413102;SENADOR ELOI DE SOUZA-RN;RN;52.0;34;0;1.529411764705882;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2413300;SERRA DE SÃO BENTO-RN;RN;47.0;35;0;1.342857142857143;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2413508;SERRINHA-RN;RN;140.0;34;1;4.117647058823529;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2413557;SERRINHA DOS PINTOS-RN;RN;311.0;59;9;5.271186440677966;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2413607;SEVERIANO MELO-RN;RN;239.0;75;48;3.186666666666667;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2413706;SITIO NOVO-RN;RN;118.0;33;0;3.575757575757576;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2413805;TABOLEIRO GRANDE-RN;RN;117.0;36;5;3.25;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2414001;TANGARA-RN;RN;75.0;32;0;2.34375;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2414100;TENENTE ANANIAS-RN;RN;86.0;33;0;2.606060606060606;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2414456;TRIUNFO POTIGUAR-RN;RN;236.0;61;0;3.868852459016393;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2414506;UMARIZAL-RN;RN;278.0;76;6;3.657894736842105;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2414605;UPANEMA-RN;RN;707.0;250;191;2.828;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2414753;VENHA-VER-RN;RN;37.0;35;0;1.057142857142857;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2414902;VIÇOSA-RN;RN;193.0;40;4;4.825;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2500577;ALGODÃO DE JANDAIRA-PB;PB;207.0;43;0;4.813953488372093;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2500734;AMPARO-PB;PB;73.0;19;0;3.842105263157895;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2500908;ARARA-PB;PB;185.0;49;0;3.775510204081633;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2501005;ARARUNA-PB;PB;81.0;42;0;1.928571428571429;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2501302;AROEIRAS-PB;PB;125.0;49;0;2.551020408163265;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2501351;ASSUNÇÃO-PB;PB;101.0;76;0;1.328947368421053;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2501500;BANANEIRAS-PB;PB;128.0;48;0;2.666666666666667;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2501534;BARAUNA-PB;PB;198.0;49;0;4.040816326530612;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2501609;BARRA DE SANTA ROSA-PB;PB;166.0;48;0;3.458333333333333;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2502607;IGARACY-PB;PB;144.0;79;0;1.822784810126582;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2502706;BORBOREMA-PB;PB;208.0;50;0;4.16;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2503100;CABACEIRAS-PB;PB;420.0;229;6;1.834061135371179;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2503506;CACIMBA DE DENTRO-PB;PB;288.0;51;0;5.647058823529412;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2503753;CAJAZEIRINHAS-PB;PB;321.0;47;0;6.829787234042553;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2503902;CAMALAU-PB;PB;366.0;99;99;3.696969696969697;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2504157;CASSERENGUE-PB;PB;205.0;45;0;4.555555555555555;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2504207;CATINGUEIRA-PB;PB;325.0;50;1;6.5;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2504702;CONGO-PB;PB;418.0;89;89;4.696629213483146;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2504801;COREMAS-PB;PB;110.0;54;1;2.037037037037037;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2504850;COXIXOLA-PB;PB;228.0;70;0;3.257142857142857;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2505006;CUBATI-PB;PB;555.0;168;15;3.303571428571428;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2505105;CUITE-PB;PB;170.0;47;0;3.617021276595745;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2505352;DAMIÃO-PB;PB;238.0;49;0;4.857142857142857;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2505709;DONA INES-PB;PB;174.0;46;0;3.782608695652174;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2506103;FAGUNDES-PB;PB;141.0;36;0;3.916666666666667;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2506202;FREI MARTINHO-PB;PB;205.0;46;0;4.456521739130435;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
2025-11-30;2025-12-12;2019;2506251;GADO BRAVO-PB;PB;143.0;44;0;3.25;2019;ater_ano_2019_ref_2025-11-30_gerado_em_20251212192827.xlsx
