politica;ano;uf;codigo_ibge;nome_uf;indicador;valor;formato;dt_referencia;dt_geracao;arquivo_origem
PRONAF;2022;AL;27;Alagoas;Contratos;36486.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;AL;27;Alagoas;Valor total dos contratos;374608432.29;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;AL;27;Alagoas;Operacoes;36486.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;AM;13;Amazonas;Contratos;1399.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;AM;13;Amazonas;Valor total dos contratos;44840163.81;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;AM;13;Amazonas;Operacoes;1399.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;AP;16;Amapá;Contratos;668.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;AP;16;Amapá;Valor total dos contratos;15164119.49;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;AP;16;Amapá;Operacoes;668.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;BA;29;Bahia;Contratos;199646.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;BA;29;Bahia;Valor total dos contratos;1786241050.07;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;BA;29;Bahia;Operacoes;199646.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;CE;23;Ceará;Contratos;98600.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;CE;23;Ceará;Valor total dos contratos;723788245.57;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;CE;23;Ceará;Operacoes;98600.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;DF;53;Distrito Federal;Contratos;69.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;DF;53;Distrito Federal;Valor total dos contratos;2155638.14;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;DF;53;Distrito Federal;Operacoes;69.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;ES;32;Espírito Santo;Contratos;20280.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;ES;32;Espírito Santo;Valor total dos contratos;1349224281.69;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;ES;32;Espírito Santo;Operacoes;20280.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;GO;52;Goiás;Contratos;15466.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;GO;52;Goiás;Valor total dos contratos;992678525.62;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;GO;52;Goiás;Operacoes;15466.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MA;21;Maranhão;Contratos;79763.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MA;21;Maranhão;Valor total dos contratos;830718509.35;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MA;21;Maranhão;Operacoes;79763.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MG;31;Minas Gerais;Contratos;149770.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MG;31;Minas Gerais;Valor total dos contratos;4587055763.61;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MG;31;Minas Gerais;Operacoes;149770.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MS;50;Mato Grosso do Sul;Contratos;5157.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MS;50;Mato Grosso do Sul;Valor total dos contratos;268798545.87;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MS;50;Mato Grosso do Sul;Operacoes;5157.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MT;51;Mato Grosso;Contratos;20378.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MT;51;Mato Grosso;Valor total dos contratos;1925326744.15;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;MT;51;Mato Grosso;Operacoes;20378.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PA;15;Pará;Contratos;23191.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PA;15;Pará;Valor total dos contratos;1181969866.83;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PA;15;Pará;Operacoes;23191.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PB;25;Paraíba;Contratos;72303.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PB;25;Paraíba;Valor total dos contratos;432101923.92;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PB;25;Paraíba;Operacoes;72303.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PE;26;Pernambuco;Contratos;85025.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PE;26;Pernambuco;Valor total dos contratos;734788544.54;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PE;26;Pernambuco;Operacoes;85025.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PI;22;Piauí;Contratos;93798.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PI;22;Piauí;Valor total dos contratos;557530555.17;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PI;22;Piauí;Operacoes;93798.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PR;41;Paraná;Contratos;116377.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PR;41;Paraná;Valor total dos contratos;8688715960.03;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;PR;41;Paraná;Operacoes;116377.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RJ;33;Rio de Janeiro;Contratos;3377.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RJ;33;Rio de Janeiro;Valor total dos contratos;183145808.14;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RJ;33;Rio de Janeiro;Operacoes;3377.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RN;24;Rio Grande do Norte;Contratos;41994.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RN;24;Rio Grande do Norte;Valor total dos contratos;264447419.66;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RN;24;Rio Grande do Norte;Operacoes;41994.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RO;11;Rondônia;Contratos;27536.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RO;11;Rondônia;Valor total dos contratos;2181191208.0499997;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RO;11;Rondônia;Operacoes;27536.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RR;14;Roraima;Contratos;1458.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RR;14;Roraima;Valor total dos contratos;90482644.19;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RR;14;Roraima;Operacoes;1458.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RS;43;Rio Grande do Sul;Contratos;216497.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RS;43;Rio Grande do Sul;Valor total dos contratos;14204210151.88;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;RS;43;Rio Grande do Sul;Operacoes;216497.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;SC;42;Santa Catarina;Contratos;97725.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;SC;42;Santa Catarina;Valor total dos contratos;6625906043.39;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;SC;42;Santa Catarina;Operacoes;97725.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;SE;28;Sergipe;Contratos;26410.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;SE;28;Sergipe;Valor total dos contratos;433283235.2;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;SE;28;Sergipe;Operacoes;26410.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;SP;35;São Paulo;Contratos;12128.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;SP;35;São Paulo;Valor total dos contratos;816325440.87;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;SP;35;São Paulo;Operacoes;12128.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;TO;17;Tocantins;Contratos;3713.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;TO;17;Tocantins;Valor total dos contratos;189471812.13;moeda;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2022;TO;17;Tocantins;Operacoes;3713.0;inteiro;2022_12;2026_04_29;pronaf_gaia_historico_anual_2022.xlsx
PRONAF;2023;AC;12;Acre;Contratos;4898.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AC;12;Acre;Valor total dos contratos;394913237.55;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AC;12;Acre;Operacoes;4898.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AL;27;Alagoas;Contratos;36683.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AL;27;Alagoas;Valor total dos contratos;537421698.61;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AL;27;Alagoas;Operacoes;36683.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AM;13;Amazonas;Contratos;1365.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AM;13;Amazonas;Valor total dos contratos;70115055.69;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AM;13;Amazonas;Operacoes;1365.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AP;16;Amapá;Contratos;501.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AP;16;Amapá;Valor total dos contratos;15438301.5;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;AP;16;Amapá;Operacoes;501.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;BA;29;Bahia;Contratos;225823.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;BA;29;Bahia;Valor total dos contratos;2568215551.61;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;BA;29;Bahia;Operacoes;225823.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;CE;23;Ceará;Contratos;110637.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;CE;23;Ceará;Valor total dos contratos;1048526366.66;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;CE;23;Ceará;Operacoes;110637.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;DF;53;Distrito Federal;Contratos;56.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;DF;53;Distrito Federal;Valor total dos contratos;2899531.77;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;DF;53;Distrito Federal;Operacoes;56.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;ES;32;Espírito Santo;Contratos;26242.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;ES;32;Espírito Santo;Valor total dos contratos;1926324299.09;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;ES;32;Espírito Santo;Operacoes;26242.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;GO;52;Goiás;Contratos;16130.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;GO;52;Goiás;Valor total dos contratos;1104922384.35;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;GO;52;Goiás;Operacoes;16130.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MA;21;Maranhão;Contratos;87103.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MA;21;Maranhão;Valor total dos contratos;1109172894.96;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MA;21;Maranhão;Operacoes;87103.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MG;31;Minas Gerais;Contratos;162840.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MG;31;Minas Gerais;Valor total dos contratos;5373626220.66;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MG;31;Minas Gerais;Operacoes;162840.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MS;50;Mato Grosso do Sul;Contratos;5838.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MS;50;Mato Grosso do Sul;Valor total dos contratos;309368235.16;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MS;50;Mato Grosso do Sul;Operacoes;5838.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MT;51;Mato Grosso;Contratos;18011.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MT;51;Mato Grosso;Valor total dos contratos;1778696088.26;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;MT;51;Mato Grosso;Operacoes;18011.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PA;15;Pará;Contratos;16961.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PA;15;Pará;Valor total dos contratos;1199399096.78;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PA;15;Pará;Operacoes;16961.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PB;25;Paraíba;Contratos;84391.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PB;25;Paraíba;Valor total dos contratos;631238514.77;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PB;25;Paraíba;Operacoes;84391.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PE;26;Pernambuco;Contratos;90714.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PE;26;Pernambuco;Valor total dos contratos;1068641589.23;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PE;26;Pernambuco;Operacoes;90714.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PI;22;Piauí;Contratos;105898.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PI;22;Piauí;Valor total dos contratos;762435869.4;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PI;22;Piauí;Operacoes;105898.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PR;41;Paraná;Contratos;113911.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PR;41;Paraná;Valor total dos contratos;8366052247.23;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;PR;41;Paraná;Operacoes;113911.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RJ;33;Rio de Janeiro;Contratos;3873.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RJ;33;Rio de Janeiro;Valor total dos contratos;245267620.13;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RJ;33;Rio de Janeiro;Operacoes;3873.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RN;24;Rio Grande do Norte;Contratos;49660.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RN;24;Rio Grande do Norte;Valor total dos contratos;385562827.23;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RN;24;Rio Grande do Norte;Operacoes;49660.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RO;11;Rondônia;Contratos;28716.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RO;11;Rondônia;Valor total dos contratos;2250076638.7999997;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RO;11;Rondônia;Operacoes;28716.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RR;14;Roraima;Contratos;1395.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RR;14;Roraima;Valor total dos contratos;111695994.17999999;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RR;14;Roraima;Operacoes;1395.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RS;43;Rio Grande do Sul;Contratos;226610.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RS;43;Rio Grande do Sul;Valor total dos contratos;14481666474.28;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;RS;43;Rio Grande do Sul;Operacoes;226610.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;SC;42;Santa Catarina;Contratos;105371.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;SC;42;Santa Catarina;Valor total dos contratos;7664053672.349999;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;SC;42;Santa Catarina;Operacoes;105371.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;SE;28;Sergipe;Contratos;30277.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;SE;28;Sergipe;Valor total dos contratos;578437387.38;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;SE;28;Sergipe;Operacoes;30277.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;SP;35;São Paulo;Contratos;13872.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;SP;35;São Paulo;Valor total dos contratos;952295051.78;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;SP;35;São Paulo;Operacoes;13872.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;TO;17;Tocantins;Contratos;3988.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;TO;17;Tocantins;Valor total dos contratos;233131158.85;moeda;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2023;TO;17;Tocantins;Operacoes;3988.0;inteiro;2023_12;2026_04_29;pronaf_gaia_historico_anual_2023.xlsx
PRONAF;2024;AC;12;Acre;Contratos;4590.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AC;12;Acre;Valor total dos contratos;509623546.35;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AC;12;Acre;Operacoes;4590.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AL;27;Alagoas;Contratos;50324.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AL;27;Alagoas;Valor total dos contratos;723327163.98;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AL;27;Alagoas;Operacoes;50324.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AM;13;Amazonas;Contratos;1638.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AM;13;Amazonas;Valor total dos contratos;72862774.82000001;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AM;13;Amazonas;Operacoes;1638.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AP;16;Amapá;Contratos;421.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AP;16;Amapá;Valor total dos contratos;16878587.099999998;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;AP;16;Amapá;Operacoes;421.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;BA;29;Bahia;Contratos;266361.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;BA;29;Bahia;Valor total dos contratos;3556308347.9900002;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;BA;29;Bahia;Operacoes;266361.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;CE;23;Ceará;Contratos;137036.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;CE;23;Ceará;Valor total dos contratos;1487344902.96;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;CE;23;Ceará;Operacoes;137036.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;DF;53;Distrito Federal;Contratos;57.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;DF;53;Distrito Federal;Valor total dos contratos;3528038.62;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;DF;53;Distrito Federal;Operacoes;57.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;ES;32;Espírito Santo;Contratos;31071.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;ES;32;Espírito Santo;Valor total dos contratos;2474968676.83;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;ES;32;Espírito Santo;Operacoes;31071.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;GO;52;Goiás;Contratos;16359.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;GO;52;Goiás;Valor total dos contratos;1298882739.77;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;GO;52;Goiás;Operacoes;16359.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MA;21;Maranhão;Contratos;113766.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MA;21;Maranhão;Valor total dos contratos;1729131768.4;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MA;21;Maranhão;Operacoes;113766.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MG;31;Minas Gerais;Contratos;178785.0;inteiro;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
PRONAF;2024;MG;31;Minas Gerais;Valor total dos contratos;6430955476.33;moeda;2024_12;2026_04_29;pronaf_gaia_historico_anual_2024.xlsx
