dt_referencia;dt_geracao;cod_ibge;nome_municipio;uf;numero_familias_pa_criado_diferenciado_pnra;numero_familias_pa_criado_tradicional_pnra;numero_familias_reconhecimento_pnra;numero_familias_regularizacao_pnra;total_numero_familias_pnra;arquivo_origem
2026 até mar;2026_04_15;2608800;Lajedo-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2608909;Limoeiro-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609006;Macaparana-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609105;Machados-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609154;Manari-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609204;Maraial-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609303;Mirandiba-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609402;Moreno-PE;PE;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609501;Nazaré da Mata-PE;PE;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609600;Olinda-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609709;Orobó-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609808;Orocó-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609901;nan;CE;0.0;0.0;0.0;25.0;25.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2609907;Ouricuri-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2610004;Palmares-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2610103;Palmeirina-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2610202;Panelas-PE;PE;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2610301;Paranatama-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2610400;Parnamirim-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2610509;Passira-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2610608;Paudalho-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2610707;Paulista-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2610806;Pedra-PE;PE;0.0;0.0;0.0;11.0;11.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2610905;Pesqueira-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611002;Petrolândia-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611101;Petrolina-PE;PE;0.0;0.0;0.0;5.0;5.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611200;Poção-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611309;Pombos-PE;PE;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611408;Primavera-PE;PE;78.0;0.0;0.0;88.0;166.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611507;Quipapá-PE;PE;0.0;0.0;0.0;6.0;6.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611533;Quixaba-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611606;Recife-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611705;Riacho das Almas-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611804;Ribeirão-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2611903;Rio Formoso-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612000;Sairé-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612109;Salgadinho-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612208;Salgueiro-PE;PE;0.0;0.0;26.0;2.0;28.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612307;Saloá-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612406;Sanharó-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612455;Santa Cruz-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612471;Santa Cruz da Baixa Verde-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612505;Santa Cruz do Capibaribe-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612554;Santa Filomena-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612604;Santa Maria da Boa Vista-PE;PE;0.0;0.0;0.0;9.0;9.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612703;Santa Maria do Cambucá-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612802;Santa Terezinha-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2612901;São Benedito do Sul-PE;PE;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2613008;São Bento do Una-PE;PE;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2613107;São Caitano-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2613206;São João-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2613305;São Joaquim do Monte-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2613404;São José da Coroa Grande-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2613503;São José do Belmonte-PE;PE;0.0;0.0;0.0;4.0;4.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2613602;São José do Egito-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2613701;São Lourenço da Mata-PE;PE;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2613800;São Vicente Férrer-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2613909;Serra Talhada-PE;PE;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2614006;Serrita-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2614105;Sertânia-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2614204;Sirinhaém-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2614303;Moreilândia-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2614402;Solidão-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2614501;Surubim-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2614600;Tabira-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2614709;Tacaimbó-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2614808;Tacaratu-PE;PE;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2614857;Tamandaré-PE;PE;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2615003;Taquaritinga do Norte-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2615102;Terezinha-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2615201;Terra Nova-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2615300;Timbaúba-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2615409;Toritama-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2615508;Tracunhaém-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2615607;Trindade-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2615706;Triunfo-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2615805;Tupanatinga-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2615904;Tuparetama-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2616001;Venturosa-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2616100;Verdejante-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2616183;Vertente do Lério-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2616209;Vertentes-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2616308;Vicência-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2616407;Vitória de Santo Antão-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2616506;Xexéu-PE;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2699999;nan;PE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2700102;Água Branca-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2700201;Anadia-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2700300;Arapiraca-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2700409;Atalaia-AL;AL;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2700508;Barra de Santo Antônio-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2700607;Barra de São Miguel-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2700706;Batalha-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2700805;Belém-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2700904;Belo Monte-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701001;Boca da Mata-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701100;Branquinha-AL;AL;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701209;Cacimbinhas-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701308;Cajueiro-AL;AL;0.0;0.0;0.0;4.0;4.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701357;Campestre-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701407;Campo Alegre-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701506;Campo Grande-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701605;Canapi-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701704;Capela-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701803;Carneiros-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2701902;Chã Preta-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702009;Coité do Nóia-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702108;Colônia Leopoldina-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702207;Coqueiro Seco-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702306;Coruripe-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702355;Craíbas-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702405;Delmiro Gouveia-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702504;Dois Riachos-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702553;Estrela de Alagoas-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702603;Feira Grande-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702702;Feliz Deserto-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702801;Flexeiras-AL;AL;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2702900;Girau do Ponciano-AL;AL;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703007;Ibateguara-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703106;Igaci-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703205;Igreja Nova-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703304;Inhapi-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703403;Jacaré dos Homens-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703502;Jacuípe-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703601;Japaratinga-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703700;Jaramataia-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703759;Jequiá da Praia-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703809;Joaquim Gomes-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2703908;Jundiá-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2704005;Junqueiro-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2704104;Lagoa da Canoa-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2704203;Limoeiro de Anadia-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2704302;Maceió-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2704401;Major Isidoro-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2704500;Maragogi-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2704609;Maravilha-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2704708;Marechal Deodoro-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2704807;Maribondo-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2704906;Mar Vermelho-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2705002;Mata Grande-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2705101;Matriz de Camaragibe-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2705200;Messias-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2705309;Minador do Negrão-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2705408;Monteirópolis-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2705507;Murici-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2705606;Novo Lino-AL;AL;0.0;0.0;0.0;2.0;2.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2705705;Olho d'Água das Flores-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2705804;Olho d'Água do Casado-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2705903;Olho d'Água Grande-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706000;Olivença-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706109;Ouro Branco-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706208;Palestina-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706307;Palmeira dos Índios-AL;AL;0.0;0.0;5.0;0.0;5.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706406;Pão de Açúcar-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706422;Pariconha-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706448;Paripueira-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706505;Passo de Camaragibe-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706604;Paulo Jacinto-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706703;Penedo-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706802;Piaçabuçu-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2706901;Pilar-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2707008;Pindoba-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2707107;Piranhas-AL;AL;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2707206;Poço das Trincheiras-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2707305;Porto Calvo-AL;AL;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2707404;Porto de Pedras-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2707503;Porto Real do Colégio-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2707602;Quebrangulo-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2707701;Rio Largo-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2707800;Roteiro-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2707909;Santa Luzia do Norte-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708006;Santana do Ipanema-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708105;Santana do Mundaú-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708204;São Brás-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708303;São José da Laje-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708402;São José da Tapera-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708501;São Luís do Quitunde-AL;AL;0.0;0.0;0.0;3.0;3.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708600;São Miguel dos Campos-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708709;São Miguel dos Milagres-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708808;São Sebastião-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708907;Satuba-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2708956;Senador Rui Palmeira-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2709004;Tanque d'Arca-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2709103;Taquarana-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2709152;Teotônio Vilela-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2709202;Traipu-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2709301;União dos Palmares-AL;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2709400;Viçosa-AL;AL;0.0;0.0;0.0;1.0;1.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2799999;nan;AL;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2800100;Amparo do São Francisco-SE;SE;0.0;0.0;10.0;0.0;10.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2800209;Aquidabã-SE;SE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2800308;Aracaju-SE;SE;0.0;0.0;36.0;0.0;36.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2800407;Arauá-SE;SE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
2026 até mar;2026_04_15;2800506;Areia Branca-SE;SE;0.0;0.0;0.0;0.0;0.0;PNRA_2026_2026_04_15.xlsx
